ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntFruits,MntMeatProducts,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,Complain,Response
7959,1961,Graduation,Married,79410,0,0,2014-05-29,19,80,483,3,5,1,0,0,0,0
640,1951,Graduation,Married,57304,0,1,2013-03-11,61,80,329,7,10,5,0,0,0,0
4252,1965,Graduation,Married,44375,0,1,2014-03-23,73,5,28,4,6,5,0,0,0,0
8432,1956,Graduation,Together,54450,1,1,2012-09-14,0,0,171,9,8,8,0,0,0,0
6218,1965,Graduation,Married,59594,0,1,2012-10-20,74,4,29,8,7,7,0,1,0,0
6905,1994,Graduation,Together,80685,0,0,2012-08-22,55,45,604,6,10,2,0,0,0,0
5922,1974,PhD,Married,40344,0,1,2013-10-13,48,0,6,4,5,7,0,0,0,0
3598,1972,Graduation,Married,62710,0,1,2013-05-23,53,35,83,4,12,4,0,0,0,0
6116,1968,2n Cycle,Married,48985,0,1,2013-07-05,13,13,18,1,3,3,0,0,0,0
6263,1968,Graduation,Together,35322,1,2,2012-08-22,34,9,37,2,4,8,0,0,0,0
10486,1948,Graduation,Married,77142,0,0,2013-05-29,54,75,162,4,8,2,0,0,0,0
2410,1969,Graduation,Single,81657,0,0,2014-01-22,69,40,425,3,8,1,0,0,0,0
193,1996,Basic,Married,14421,0,0,2014-02-17,81,0,2,1,2,5,1,0,0,0
3363,1974,2n Cycle,Married,20130,0,0,2014-03-17,99,6,3,1,3,8,0,0,0,0
8278,1990,PhD,Married,74214,0,0,2012-08-26,3,83,547,8,5,5,0,0,0,0
10660,1957,Master,Married,66726,1,1,2014-01-12,61,7,35,8,4,7,0,1,0,0
8686,1979,Basic,Together,23724,1,0,2013-01-08,65,23,15,2,3,8,0,0,0,0
1604,1960,Master,Married,47353,0,1,2013-11-13,93,2,19,2,6,5,0,0,0,0
5907,1952,Master,Married,33444,1,1,2012-11-03,24,0,8,1,2,8,0,0,0,0
10669,1981,Graduation,Married,54386,0,1,2013-05-17,8,21,64,3,10,3,0,0,0,0
2918,1981,Graduation,Divorced,28510,1,1,2013-04-13,72,5,19,2,4,5,0,0,0,0
5735,1991,Master,Single,90638,0,0,2014-02-13,29,120,915,3,10,1,0,0,0,0
359,1950,Graduation,Together,48070,0,1,2013-01-13,33,14,83,8,6,7,0,0,1,0
8387,1957,Graduation,Married,43140,0,1,2013-01-05,68,8,76,4,5,6,0,0,0,0
1829,1961,PhD,Divorced,54959,0,1,2013-01-19,55,0,60,9,4,7,0,1,0,1
3839,1958,Basic,Single,15056,1,1,2013-05-03,76,12,3,2,3,5,0,0,0,0
9392,1971,Graduation,Single,26954,1,0,2014-05-08,17,1,11,1,2,7,0,0,0,0
2292,1985,Graduation,Single,22327,1,0,2013-08-02,94,4,8,1,3,5,0,0,0,0
10466,1965,Graduation,Married,44393,1,1,2013-08-22,86,2,20,1,4,4,0,0,0,0
9855,1952,PhD,Single,62000,0,1,2013-08-25,25,0,101,6,13,4,0,0,0,0
4088,1962,PhD,Together,31497,0,1,2012-12-06,22,1,28,3,4,8,0,0,0,0
5231,1974,2n Cycle,Married,45894,0,2,2014-02-27,15,2,7,1,3,5,0,0,0,0
590,1970,Master,Divorced,78579,0,0,2012-12-22,35,66,549,5,4,3,0,0,0,1
8732,1969,Master,Widow,67369,0,1,2012-11-17,81,0,70,7,10,4,0,1,0,1
2315,1960,Graduation,Divorced,58401,0,1,2014-04-20,55,0,11,1,2,4,0,0,0,0
3515,1952,Graduation,Single,62307,0,1,2014-02-17,94,13,34,4,4,5,0,0,0,0
2245,1969,Master,Married,43641,1,1,2013-04-22,50,2,51,2,4,6,0,0,0,0
6283,1968,Master,Divorced,63841,0,1,2013-04-21,64,15,100,9,9,6,0,0,0,0
2246,1965,2n Cycle,Married,46891,0,1,2013-09-01,91,12,23,2,4,4,0,0,0,0
6606,1969,Master,Married,70091,1,0,2013-03-31,11,34,137,5,10,8,0,1,0,0
5545,1972,PhD,Married,78075,0,0,2014-04-05,72,8,259,3,5,1,0,0,0,0
7342,1961,2n Cycle,Widow,59184,0,1,2012-09-09,6,142,113,6,12,5,0,0,0,0
837,1977,Graduation,Married,54809,1,1,2013-09-11,0,6,57,2,5,4,0,0,0,0
9500,1959,Graduation,Married,58113,0,1,2013-01-25,66,104,169,9,8,7,0,0,1,0
3602,1958,Master,Married,51412,0,1,2013-12-31,42,3,29,3,4,4,0,0,0,0
234,1979,Graduation,Divorced,15287,1,0,2012-10-10,60,2,8,1,2,7,1,0,0,1
2995,1957,Master,Together,66636,0,0,2013-08-17,64,10,689,3,9,1,0,0,0,0
1118,1956,Master,Married,50965,0,1,2013-02-20,87,13,85,10,5,8,1,0,0,0
7789,1965,PhD,Married,84618,0,0,2013-11-22,96,100,801,6,10,2,0,0,0,0
3068,1990,Graduation,Married,18351,0,0,2013-10-29,1,12,9,2,3,7,0,0,0,0
8955,1957,PhD,Together,40451,0,2,2014-02-16,54,0,4,1,2,5,1,0,0,0
945,1965,Graduation,Together,36317,0,1,2013-05-22,53,3,25,3,4,7,0,0,0,0
5644,1957,Graduation,Together,42213,0,1,2013-10-12,96,3,24,5,7,7,0,1,0,0
7192,1955,Graduation,Together,65748,0,1,2013-04-15,58,73,93,2,10,1,0,0,1,0
2324,1972,Graduation,Together,77044,0,1,2013-10-27,12,38,242,7,11,4,1,0,0,0
697,1969,Graduation,Together,74918,0,0,2013-03-12,78,59,913,5,6,3,0,0,0,0
3439,1972,Graduation,Married,56721,1,1,2012-10-31,64,6,39,4,5,6,0,0,0,0
1506,1975,Graduation,Single,42160,1,1,2013-06-28,26,9,45,2,4,6,0,0,0,1
232,1965,Graduation,Single,61559,0,1,2013-07-17,8,83,88,4,10,3,0,0,0,0
8876,1963,PhD,Together,33629,1,1,2012-08-08,49,0,16,3,4,9,0,0,0,0
4500,1991,PhD,Together,68682,0,0,2013-10-06,56,0,505,4,10,2,0,0,0,0
9739,1963,Graduation,Single,34377,0,1,2013-01-19,55,0,22,2,2,7,0,0,0,0
10395,1986,Basic,Single,8940,1,0,2012-08-22,25,45,3,3,3,8,0,0,0,0
1176,1973,Graduation,Married,26228,1,0,2013-09-22,50,6,4,1,2,8,0,0,0,0
1627,1957,2n Cycle,Divorced,77297,0,0,2013-01-26,84,61,109,5,9,4,0,0,0,0
938,1981,Graduation,Married,40211,1,1,2013-07-30,30,1,7,2,2,8,1,0,0,0
2740,1958,PhD,Widow,33438,1,1,2013-09-22,81,1,16,2,4,5,0,0,0,0
257,1959,PhD,Married,75032,0,1,2013-04-28,74,12,180,5,9,3,0,0,0,0
4058,1955,PhD,Single,61284,0,0,2013-10-12,76,15,106,11,8,6,0,1,0,0
7736,1986,Graduation,Married,22518,1,0,2012-10-22,36,7,12,2,2,5,1,0,0,1
8210,1975,Master,Married,54730,0,1,2013-08-15,64,3,17,4,8,4,0,0,0,0
833,1955,Master,Married,38452,1,1,2014-03-30,62,0,14,3,3,7,0,0,0,0
6230,1971,Graduation,Divorced,44421,1,1,2013-02-15,53,5,59,5,4,8,0,0,0,0
7325,1986,PhD,Together,38197,1,0,2013-06-29,86,0,11,1,3,5,0,0,0,0
1307,1978,Graduation,Divorced,41986,0,1,2014-02-09,15,5,8,3,4,4,0,0,0,0
1502,1983,Graduation,Together,28427,1,0,2013-03-21,67,3,19,2,3,8,0,0,0,0
6211,1976,PhD,Together,37395,1,0,2014-05-02,47,0,9,1,3,6,0,0,0,0
843,1971,Graduation,Married,64722,1,0,2014-05-26,47,0,280,8,11,6,0,0,0,0
4174,1956,Master,Together,55249,0,1,2014-04-17,81,1,19,2,4,3,0,0,0,0
9757,1972,Graduation,Together,84906,0,0,2013-10-04,98,15,414,5,12,2,0,1,0,0
6918,1989,Graduation,Married,28691,1,0,2013-07-04,56,4,13,1,3,8,0,0,0,0
286,1952,Graduation,Single,44213,1,1,2013-11-29,48,11,35,2,5,6,0,0,0,0
11086,1984,Basic,Single,25707,1,0,2014-01-18,18,6,2,1,3,7,0,0,0,0
1921,1967,PhD,Married,59062,2,1,2013-10-03,74,1,12,2,3,4,0,0,0,0
4138,1962,Graduation,Single,76624,0,1,2014-05-24,68,106,147,5,7,1,1,0,0,0
7718,1947,Master,Together,66000,0,0,2014-04-20,36,51,270,1,5,1,0,0,0,0
1291,1978,PhD,Together,27683,1,0,2012-08-04,90,9,121,6,4,8,0,0,0,0
6862,1971,Graduation,Divorced,1730,0,0,2014-05-18,65,1,3,0,0,20,0,0,0,0
4136,1992,Basic,Single,7500,1,0,2012-12-03,63,17,18,3,2,9,0,0,0,0
803,1968,Graduation,Together,40521,1,1,2013-04-05,82,0,5,0,2,5,0,0,0,0
4298,1973,PhD,Together,20427,1,0,2014-03-24,63,0,4,1,2,8,0,0,0,0
10833,1975,Graduation,Married,65106,0,1,2014-05-24,55,19,133,8,13,6,0,1,0,0
9606,1965,PhD,Married,69969,0,0,2013-08-27,64,29,514,4,6,3,0,0,0,1
8534,1952,Graduation,Married,67433,0,2,2013-07-16,51,28,259,6,13,4,0,1,0,0
5153,1967,PhD,Married,77766,0,1,2013-02-22,97,59,265,11,11,6,1,0,0,1
961,1972,Graduation,Married,74716,0,1,2013-09-12,92,27,421,7,5,4,0,0,0,0
5011,1963,Graduation,Divorced,68118,0,1,2013-10-18,51,23,123,8,4,6,0,0,0,0
6653,1970,PhD,Married,55158,1,1,2012-07-30,72,0,87,7,5,7,0,0,0,1
9094,1955,2n Cycle,Married,62972,0,1,2012-08-03,39,15,47,7,3,6,0,0,0,1
810,1975,Graduation,Married,74190,0,1,2014-05-12,49,81,86,4,11,2,0,0,0,0
5493,1976,Graduation,Married,39356,1,1,2014-03-19,21,0,2,1,2,6,1,0,0,0
2147,1969,Graduation,Together,76653,0,0,2013-08-16,91,63,946,4,11,2,0,0,0,0
5107,1973,PhD,Divorced,35860,1,1,2014-05-19,37,0,8,1,2,5,1,0,0,0
3979,1983,PhD,Divorced,90687,0,0,2013-05-22,98,17,672,6,8,2,0,0,0,1
6049,1982,Master,Together,73450,0,0,2013-12-05,85,51,415,7,11,3,1,0,0,0
8147,1960,Graduation,Married,31454,1,1,2013-07-06,40,0,11,2,3,8,0,0,0,0
1857,1952,Graduation,Single,47139,1,1,2014-03-06,2,0,12,2,2,7,0,0,0,1
3910,1975,Graduation,Divorced,83829,0,0,2013-10-08,78,161,430,4,6,1,1,0,0,1
5207,1963,PhD,Married,53378,1,1,2012-09-24,41,6,152,9,6,8,0,0,0,1
11114,1970,Graduation,Together,19656,1,0,2013-02-08,94,4,9,2,3,7,0,0,0,0
5429,1948,PhD,Married,45579,0,1,2013-08-20,10,1,33,4,4,6,0,0,0,0
9400,1958,2n Cycle,Single,85485,0,0,2014-06-21,73,26,611,6,6,2,0,0,0,0
1740,1944,Graduation,Married,55956,0,0,2014-04-07,22,38,104,7,4,4,0,1,0,0
7488,1963,Master,Single,64191,0,1,2013-01-22,30,15,186,5,13,3,0,0,0,0
195,1972,Graduation,Single,38808,1,0,2012-08-26,21,17,52,5,4,8,1,0,0,1
635,1966,Master,Married,57183,1,1,2013-03-19,51,5,64,9,7,8,0,0,0,0
7527,1968,Master,Divorced,23748,1,0,2012-11-21,97,6,29,2,3,8,0,0,0,0
10319,1971,Graduation,Married,66303,0,1,2013-02-26,56,12,96,3,11,8,0,1,0,0
2296,1975,Master,Married,37368,1,0,2013-12-16,4,2,11,1,2,6,1,0,0,0
10637,1964,Graduation,Married,40800,1,2,2013-01-01,77,0,27,3,3,7,0,0,1,0
2931,1978,Graduation,Divorced,71847,0,0,2012-09-21,95,21,106,6,9,3,0,0,0,0
907,1975,Graduation,Married,46149,0,1,2013-11-29,36,6,71,5,7,5,0,0,0,0
3698,1983,Graduation,Together,78687,0,0,2012-08-09,13,185,687,4,8,2,0,0,0,1
9516,1971,2n Cycle,Divorced,49118,0,0,2012-08-18,90,54,239,9,10,7,0,1,0,1
679,1957,PhD,Married,37633,1,1,2012-09-20,49,4,20,1,3,9,0,0,0,0
7384,1951,Master,Together,39767,0,0,2013-07-21,18,61,204,7,7,8,0,0,0,0
5043,1951,Basic,Married,26997,0,0,2012-11-05,89,23,78,4,5,7,0,0,0,0
5267,1970,Graduation,Divorced,33986,1,0,2013-03-14,43,2,18,1,3,7,0,0,0,0
339,1972,PhD,Married,57091,0,1,2012-11-23,82,0,24,9,5,7,0,1,0,1
2516,1969,2n Cycle,Married,46831,1,1,2013-06-08,84,2,10,1,2,4,0,0,0,0
9010,1972,Master,Married,83151,0,0,2013-02-10,80,147,842,5,10,2,1,0,0,1
378,1971,Graduation,Married,52531,0,0,2012-12-30,68,112,151,7,10,6,0,0,0,0
4808,1956,Graduation,Married,15759,0,0,2013-09-05,12,2,5,1,2,7,0,0,0,0
5068,1971,Graduation,Single,22804,1,0,2013-07-31,75,1,7,2,2,9,0,0,0,0
7628,1973,2n Cycle,Married,43050,1,0,2014-03-18,10,5,24,2,4,5,0,0,0,0
7128,1977,PhD,Single,42997,1,1,2013-12-07,91,0,5,1,2,7,0,0,0,0
2811,1963,PhD,Single,48918,1,1,2014-04-12,21,0,9,1,4,4,0,0,0,0
3551,1954,Master,Together,60033,0,1,2014-03-29,28,1,57,2,5,2,0,0,0,0
1663,1978,PhD,Together,34043,1,0,2013-10-25,97,2,14,2,2,9,0,0,0,0
5543,1966,Graduation,Together,57811,0,1,2013-06-24,49,7,114,7,11,5,0,1,0,0
1577,1946,Graduation,Married,78569,0,0,2014-02-19,14,79,622,4,4,1,0,0,0,1
10641,1978,Graduation,Single,7500,1,1,2012-12-27,5,5,4,2,3,6,0,0,0,0
5336,1971,Master,Together,157733,1,0,2013-06-04,37,1,9,1,1,1,0,0,0,0
6024,1953,Graduation,Together,94384,0,0,2013-03-04,62,24,790,5,5,2,0,1,0,1
1878,1985,2n Cycle,Married,23148,0,0,2014-02-18,83,6,8,2,3,7,0,0,0,0
3099,1970,Graduation,Divorced,44267,1,1,2013-02-25,48,5,65,5,4,9,0,0,0,0
6055,1979,Graduation,Married,71626,0,0,2012-11-01,94,72,376,5,8,3,0,1,0,0
5841,1966,Graduation,Together,60894,0,1,2013-06-28,61,7,155,10,8,7,0,0,0,0
3972,1976,Graduation,Together,50200,1,1,2013-04-03,70,6,51,7,5,8,0,0,0,0
4394,1965,PhD,Married,81051,0,0,2014-05-23,43,29,249,5,12,2,0,1,0,0
5758,1982,Graduation,Married,65169,0,0,2014-01-14,23,0,69,10,13,6,1,0,0,1
6658,1972,Graduation,Together,59868,0,1,2013-07-22,37,51,154,11,12,6,0,0,0,0
4603,1960,PhD,Married,65695,0,1,2014-01-31,50,32,189,5,10,4,0,0,0,0
8427,1956,Master,Single,64857,0,0,2012-11-23,78,14,717,7,10,4,0,0,0,0
10260,1965,Master,Together,45143,0,1,2013-08-26,74,5,74,6,5,7,0,0,0,0
7143,1955,2n Cycle,Together,74805,0,1,2013-11-06,14,162,209,4,10,2,0,0,0,0
8789,1989,2n Cycle,Married,59060,1,0,2014-01-11,77,40,111,3,7,4,0,0,0,0
6197,1962,PhD,Single,27238,1,1,2013-04-20,39,0,17,3,3,9,0,0,0,0
4554,1965,Graduation,Together,47009,0,1,2013-10-01,89,45,73,3,8,4,0,0,0,0
4937,1973,2n Cycle,Married,46094,1,1,2014-06-10,62,2,20,1,3,7,0,0,0,0
1920,1972,Graduation,Married,40321,1,1,2013-07-29,59,4,21,3,3,7,0,0,0,0
8749,1984,Graduation,Together,37235,1,0,2014-02-01,68,2,9,1,2,4,0,0,0,0
1650,1960,Master,Married,81843,0,0,2013-04-22,13,86,537,5,12,3,0,0,0,0
10377,1958,Master,Together,46692,0,1,2013-06-06,37,6,97,6,5,6,0,0,0,0
9206,1968,Graduation,Together,77382,0,1,2014-01-07,36,48,231,5,12,1,0,0,0,0
10971,1977,Graduation,Single,37774,2,0,2012-09-03,28,8,107,7,3,9,1,0,1,1
6398,1974,Basic,Married,18393,1,0,2014-03-29,2,10,13,3,3,8,0,0,0,0
9212,1962,Master,Married,72828,0,1,2013-02-14,17,0,235,6,13,7,0,0,0,0
7937,1982,Graduation,Married,24711,0,0,2014-04-18,86,7,25,3,3,7,0,0,0,0
839,1975,PhD,Married,45503,1,0,2013-09-25,54,4,44,3,4,5,0,0,0,0
4246,1982,Master,Single,6560,0,0,2013-12-12,2,11,26,1,1,17,0,0,0,0
158,1945,PhD,Together,71604,0,0,2013-11-17,3,53,528,8,5,4,1,0,0,1
4832,1979,Graduation,Married,27244,1,0,2014-03-07,84,5,17,2,2,7,0,0,0,0
5621,1969,Graduation,Married,48752,1,1,2012-12-12,8,57,100,6,5,9,0,0,0,1
1945,1962,Graduation,Married,71434,0,1,2013-09-18,4,36,217,7,7,4,0,1,0,0
5147,1948,Graduation,Single,90842,0,0,2013-07-29,57,70,118,4,13,1,0,0,0,0
2535,1978,Master,Married,88097,1,0,2012-08-18,24,0,480,6,8,9,0,1,0,1
11039,1975,Graduation,Married,51948,0,1,2013-09-17,51,33,54,5,4,5,0,0,0,0
9495,1982,Graduation,Together,71853,0,0,2013-05-08,29,108,413,2,6,1,0,0,0,0
9635,1983,Master,Married,35876,0,0,2014-04-20,13,2,40,3,3,6,0,0,0,0
2173,1952,Graduation,Widow,40049,0,1,2013-10-16,23,6,7,1,3,6,0,0,0,0
942,1982,Graduation,Single,39660,1,0,2012-08-08,36,13,78,7,3,9,0,0,0,1
9386,1962,Graduation,Together,50127,0,1,2014-05-29,88,0,21,5,6,6,0,1,0,0
5510,1977,Master,Married,43263,0,1,2012-11-21,2,6,61,5,6,5,0,0,0,0
873,1949,Master,Married,62845,1,1,2012-10-01,3,0,45,3,10,8,0,1,0,1
2253,1990,Graduation,Married,18929,0,0,2013-02-16,15,0,8,1,4,6,0,0,0,0
5181,1982,Basic,Single,24367,1,0,2013-03-20,58,4,2,1,2,9,0,0,0,0
979,1975,Graduation,Single,33249,1,0,2013-02-20,11,10,21,2,3,6,0,0,0,0
10390,1959,2n Cycle,Married,26887,0,1,2013-02-10,27,7,4,1,3,6,0,0,0,0
4698,1983,PhD,Married,50150,0,0,2013-06-20,32,46,92,5,7,5,0,0,0,0
7793,1976,Graduation,Together,62061,0,1,2013-08-31,12,7,84,10,7,6,0,1,0,0
1745,1962,PhD,Divorced,85696,0,0,2013-05-03,88,76,395,4,9,1,0,0,0,1
10590,1956,PhD,Together,76542,0,0,2013-03-30,91,73,573,4,10,2,0,0,0,0
5080,1993,Graduation,Single,70515,0,0,2013-10-21,12,0,452,6,4,2,0,0,0,1
8369,1987,Graduation,Together,18227,1,0,2012-11-08,21,2,7,0,2,8,0,0,0,0
5232,1965,Graduation,Married,69139,0,1,2014-01-27,23,12,75,4,5,4,0,0,0,0
2407,1982,Graduation,Married,69109,0,0,2012-11-09,10,25,459,6,7,4,0,0,0,1
3834,1962,Graduation,Single,69627,0,1,2013-03-17,35,161,215,8,11,5,0,0,0,0
7912,1978,Graduation,Married,38136,1,0,2013-04-22,69,15,27,3,2,8,1,0,0,0
7712,1946,PhD,Single,62159,0,0,2014-04-28,68,17,259,6,10,4,0,0,0,0
1065,1963,Graduation,Single,80695,0,0,2013-12-29,85,129,984,5,5,2,0,0,0,0
7275,1971,Master,Single,33316,1,1,2013-10-04,34,1,31,2,4,6,0,0,0,0
1343,1968,Graduation,Together,58554,1,1,2012-09-26,55,24,68,8,6,7,0,0,0,0
1384,1992,Basic,Married,17256,1,0,2013-11-23,10,4,14,2,2,8,1,0,0,0
9967,1974,Graduation,Divorced,53034,1,1,2013-05-30,30,15,196,6,7,8,0,0,0,0
6181,1950,2n Cycle,Together,52203,0,0,2012-07-31,36,21,238,8,11,6,0,0,0,0
10507,1977,2n Cycle,Divorced,59601,0,1,2013-07-25,14,7,69,2,7,8,0,1,0,0
2674,1958,Master,Single,75154,0,1,2012-09-04,79,10,205,6,6,3,0,0,0,1
2698,1976,Graduation,Single,47025,0,1,2013-11-07,52,7,108,6,5,6,0,0,0,0
3231,1973,Graduation,Married,37971,1,0,2013-11-25,97,4,10,1,3,8,0,0,0,0
4096,1968,Master,Divorced,41335,1,0,2013-12-26,24,19,21,4,4,7,0,0,0,0
10476,1958,Graduation,Married,67267,0,1,2014-05-13,0,11,59,3,5,2,0,0,0,0
5948,1975,Graduation,Single,57338,0,1,2014-04-29,96,6,52,4,5,5,0,0,0,0
9140,1960,2n Cycle,Together,50523,1,1,2013-12-25,89,4,24,2,4,6,0,0,0,0
10258,1965,Master,Single,35791,2,1,2013-05-06,94,0,5,1,3,8,0,0,0,0
5675,1960,PhD,Divorced,50611,0,1,2012-10-04,98,0,24,4,7,6,0,1,0,0
4743,1969,PhD,Married,56242,0,1,2013-03-03,72,8,167,8,11,6,0,0,0,0
8805,1960,Graduation,Single,48904,0,1,2012-12-02,1,10,38,7,4,8,0,0,0,0
1542,1975,Graduation,Single,56243,1,2,2013-12-30,26,0,35,4,8,5,0,0,0,0
6770,1985,Graduation,Married,21355,1,0,2013-08-20,5,13,14,2,2,6,1,0,0,1
8773,1971,Master,Together,57420,0,1,2013-06-25,22,0,18,5,6,7,0,1,0,0
10475,1970,Master,Together,61429,0,1,2013-04-01,39,5,65,4,6,5,0,0,0,0
10420,1955,Master,Divorced,46390,0,1,2014-05-05,56,14,64,4,3,7,0,0,0,0
7514,1956,2n Cycle,Together,54342,1,1,2013-07-03,74,10,34,3,4,6,0,0,0,0
2902,1958,Graduation,Together,6000,1,1,2012-09-03,87,4,12,1,3,5,0,0,0,0
4345,1964,2n Cycle,Single,8910,1,1,2014-01-12,49,1,9,1,2,7,0,0,0,0
793,1973,Graduation,Married,20895,1,0,2012-10-06,24,3,17,2,3,9,0,0,0,0
10909,1948,Graduation,Married,92344,0,0,2014-01-15,9,24,694,5,5,1,1,0,0,0
3769,1972,PhD,Together,65501,1,0,2014-03-02,17,1,13,1,3,7,0,0,0,0
8702,1976,2n Cycle,Together,26907,1,1,2013-08-20,10,1,7,1,3,7,0,0,0,0
4791,1980,Graduation,Together,44964,1,1,2012-12-16,35,1,17,1,3,8,0,0,0,0
2963,1979,Graduation,Together,75507,0,0,2014-05-02,56,93,374,8,6,3,0,0,0,0
8216,1972,Master,Married,53761,1,1,2013-10-11,7,0,76,4,3,5,0,0,0,0
8140,1973,Graduation,Together,22682,1,0,2013-10-03,51,14,29,2,4,4,0,0,0,0
10146,1972,PhD,Together,38887,1,0,2014-03-02,17,1,13,1,3,7,0,0,0,0
5289,1975,2n Cycle,Single,41658,1,1,2012-11-09,30,4,12,1,2,4,0,0,0,0
2587,1972,PhD,Married,29791,1,0,2014-05-15,21,0,6,2,3,5,0,0,0,0
4405,1956,Master,Married,63915,0,2,2013-07-30,2,7,115,6,12,5,0,0,0,0
8663,1974,Graduation,Divorced,39996,1,1,2014-05-22,85,0,3,1,2,6,0,0,0,0
2589,1972,Graduation,Divorced,26759,1,0,2014-02-07,65,3,16,2,3,6,0,0,0,0
3421,1968,Master,Divorced,63841,0,1,2013-04-21,64,15,100,9,9,6,0,0,0,0
10490,1969,PhD,Married,51039,1,1,2012-12-10,11,64,79,6,4,7,0,0,0,0
4094,1961,Graduation,Married,60544,1,1,2012-08-25,92,2,43,5,5,6,0,0,0,0
9958,1972,Graduation,Married,65685,0,1,2014-03-29,54,14,49,9,9,5,0,0,0,0
2534,1953,Graduation,Married,37716,0,1,2014-04-21,4,1,41,4,3,7,0,0,0,0
4188,1957,Graduation,Single,36864,0,1,2012-08-13,53,5,39,5,4,8,0,0,0,1
6613,1970,Master,Married,44511,1,0,2012-10-12,39,7,133,8,8,8,0,0,0,0
10827,1967,PhD,Married,36947,1,1,2012-08-07,49,3,21,3,4,9,0,0,0,0
5491,1951,Master,Together,47352,0,1,2013-04-11,70,12,112,6,5,7,0,0,0,0
8402,1953,Master,Married,67087,0,1,2013-12-17,40,35,222,7,8,4,0,0,0,0
8783,1950,Graduation,Married,57045,0,1,2012-09-08,40,13,104,4,9,3,0,0,0,0
10010,1953,PhD,Divorced,36957,1,1,2012-09-06,43,2,16,3,2,9,0,0,0,1
618,1977,PhD,Married,69389,0,1,2012-09-28,17,7,238,7,12,4,0,0,0,0
9121,1972,Graduation,Married,80134,1,0,2013-05-20,40,16,272,5,6,6,0,1,0,1
361,1969,Master,Married,43142,1,1,2014-02-18,84,1,7,1,2,7,0,0,0,0
4310,1944,Graduation,Married,80589,0,0,2014-01-22,25,93,520,5,5,1,0,0,0,1
2678,1990,Graduation,Single,34412,1,0,2013-02-13,62,12,50,5,3,9,0,0,0,0
6376,1979,Graduation,Single,57537,1,0,2013-06-10,83,56,139,4,8,4,0,0,0,0
524,1966,Basic,Together,22634,0,0,2013-01-16,47,23,11,2,2,8,0,0,0,0
10341,1948,Graduation,Together,51315,0,0,2014-02-23,45,28,39,2,5,2,0,0,0,0
5654,1972,Graduation,Married,36026,2,1,2014-03-16,34,4,10,2,3,6,0,0,0,0
4098,1973,Graduation,Married,24639,1,1,2014-01-28,3,3,16,2,4,6,0,0,0,0
5824,1972,PhD,Together,34578,2,1,2014-04-11,1,0,1,1,2,6,0,0,0,0
7000,1972,2n Cycle,Single,65704,0,0,2013-10-13,18,172,74,2,10,1,0,0,0,0
2561,1966,Graduation,Single,63810,0,1,2012-11-11,45,12,253,4,12,8,0,1,0,0
5229,1969,PhD,Together,54132,0,1,2014-02-16,81,1,8,1,3,7,0,0,0,0
4086,1959,Graduation,Married,18690,0,0,2012-12-28,77,1,7,1,2,8,0,0,0,0
2428,1970,Graduation,Married,28164,1,0,2013-05-04,23,18,26,2,4,7,0,0,0,0
8254,1974,PhD,Married,34596,1,0,2013-04-13,48,0,2,1,2,8,0,0,0,0
2836,1972,PhD,Married,43269,1,0,2013-09-16,61,1,7,1,2,8,0,0,0,0
8418,1958,2n Cycle,Single,38741,1,1,2014-03-30,60,10,17,2,3,7,0,0,0,0
1362,1972,Graduation,Single,31907,0,0,2013-03-04,75,87,64,6,6,7,0,0,0,0
7152,1983,Master,Married,27100,1,0,2013-04-05,64,0,13,1,3,7,0,0,0,0
10033,1973,2n Cycle,Divorced,31163,1,0,2014-02-13,54,3,10,1,3,6,0,0,0,0
9349,1985,Graduation,Married,92533,0,0,2013-12-19,84,21,118,6,11,2,0,0,0,0
274,1973,Graduation,Single,34853,1,1,2013-12-23,75,3,15,2,3,6,0,0,0,0
3388,1967,Graduation,Divorced,70844,1,1,2013-10-30,16,26,67,6,5,7,0,0,0,0
922,1979,2n Cycle,Married,31086,1,1,2013-05-04,79,2,11,1,2,8,1,0,0,0
8588,1961,Graduation,Married,60544,1,1,2012-08-25,92,2,43,5,5,6,0,0,0,0
2518,1986,2n Cycle,Together,20491,0,0,2013-01-25,16,4,5,0,2,7,0,0,0,0
574,1964,Graduation,Married,42523,0,0,2014-04-23,96,36,11,1,4,2,0,0,0,0
3220,1983,Graduation,Married,39922,1,0,2013-02-14,30,12,59,3,4,8,0,0,0,0
5967,1952,Graduation,Together,33402,1,1,2013-07-18,60,2,19,2,3,8,0,0,0,0
1183,1949,Master,Married,36408,1,1,2013-09-21,11,1,4,1,2,6,0,0,0,0
6856,1979,Graduation,Together,21645,1,0,2012-09-03,75,0,23,3,3,9,0,0,0,1
4530,1948,Master,Widow,78427,0,0,2012-10-24,36,19,595,3,10,3,0,0,0,1
1553,1946,Graduation,Together,82657,0,0,2013-09-27,71,168,672,7,10,4,0,1,0,0
4682,1958,Graduation,Married,51876,0,0,2013-10-15,88,27,102,2,8,1,0,0,0,0
8204,1971,2n Cycle,Married,78041,0,0,2012-12-16,93,35,553,4,9,2,0,0,0,0
5221,1957,Graduation,Married,52852,0,1,2012-12-01,93,8,99,10,5,8,1,0,0,0
